version,conformance,agent,author,timestamp,name,altname,class,catalog,publisher,developer,region,players,date,subclass,portdeveloper,system,crc,sha1,dump,dumper,datedumped,revision,prototype,type,pcb,mapper,name2,size,crc3,sha14,id,size5,id6,type7,battery,number,function,size8,crc9,sha110,name11,id12,number13,function14,h,v,type15,size16,battery17,id18,type19,name20
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Mega Man 4,,Licensed,NES-4V-FRG,Nintendo,Capcom,Germany,1,1993-01-21,,,NES-PAL-B,1B932BEA,8F6E3D7145E7856EAEC1BC1F195DF30631425C0E,ok,Bregalad,4/5/2007,,,NES-TGROM,NES-TGROM-01,4,,,,,,,,MMC3C,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Mega Man 4,,Licensed,NES-4V-FRG,Nintendo,Capcom,Germany,1,1993-01-21,,,NES-PAL-B,1B932BEA,8F6E3D7145E7856EAEC1BC1F195DF30631425C0E,ok,Bregalad,4/5/2007,,,NES-TGROM,NES-TGROM-01,4,,,,,,,,,,,,,,,,,,,,,3195A,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Mega Man 4,,Licensed,NES-4V-SCN,Nintendo,Capcom,Scandinavia,1,1993-01-21,,,NES-PAL-B,1B932BEA,8F6E3D7145E7856EAEC1BC1F195DF30631425C0E,ok,Kinopio,9/6/2007,,,NES-TGROM,NES-TGROM-01,4,PAL-4V-0 PRG,512k,1B932BEA,8F6E3D7145E7856EAEC1BC1F195DF30631425C0E,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Mega Man 4,,Licensed,NES-4V-SCN,Nintendo,Capcom,Scandinavia,1,1993-01-21,,,NES-PAL-B,1B932BEA,8F6E3D7145E7856EAEC1BC1F195DF30631425C0E,ok,Kinopio,9/6/2007,,,NES-TGROM,NES-TGROM-01,4,,,,,,8k,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Mega Man 4,,Licensed,NES-4V-SCN,Nintendo,Capcom,Scandinavia,1,1993-01-21,,,NES-PAL-B,1B932BEA,8F6E3D7145E7856EAEC1BC1F195DF30631425C0E,ok,Kinopio,9/6/2007,,,NES-TGROM,NES-TGROM-01,4,,,,,,,,MMC3C,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Mega Man 4,,Licensed,NES-4V-SCN,Nintendo,Capcom,Scandinavia,1,1993-01-21,,,NES-PAL-B,1B932BEA,8F6E3D7145E7856EAEC1BC1F195DF30631425C0E,ok,Kinopio,9/6/2007,,,NES-TGROM,NES-TGROM-01,4,,,,,,,,,,,,,,,,,,,,,3195A,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Mega Man 5,,Licensed,NES-MZ-USA,Capcom,Capcom,USA,1,1992-12,,,NES-NTSC,3EDCF7E8,36842491BB513C80BEB9F2FB2AA30EDAA1121CA4,ok,bootgod,10/12/2006,,,NES-TLROM,NES-TLROM-03,4,NES-MZ-0 PRG,256k,F3C743AA,EE907C7279DBA52320E35906AB5B0A1BDBBF0BFB,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Mega Man 5,,Licensed,NES-MZ-USA,Capcom,Capcom,USA,1,1992-12,,,NES-NTSC,3EDCF7E8,36842491BB513C80BEB9F2FB2AA30EDAA1121CA4,ok,bootgod,10/12/2006,,,NES-TLROM,NES-TLROM-03,4,,,,,,,,MMC3C,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Mega Man 5,,Licensed,NES-MZ-USA,Capcom,Capcom,USA,1,1992-12,,,NES-NTSC,3EDCF7E8,36842491BB513C80BEB9F2FB2AA30EDAA1121CA4,ok,bootgod,10/12/2006,,,NES-TLROM,NES-TLROM-03,4,,,,,,,,,,,,256k,25E0AE72,45D3FFBB5E399C891DF6FCBD78B94B866BE9B663,NES-MZ-0 CHR,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Mega Man 5,,Licensed,NES-MZ-USA,Capcom,Capcom,USA,1,1992-12,,,NES-NTSC,3EDCF7E8,36842491BB513C80BEB9F2FB2AA30EDAA1121CA4,ok,bootgod,10/12/2006,,,NES-TLROM,NES-TLROM-03,4,,,,,,,,,,,,,,,,,,,,,6113B1,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Mega Man 5,,Licensed,NES-MZ-FRA,Nintendo,Capcom,France,1,1993-11-18,,,NES-PAL-B,A4DCF72E,07B2DAC6D07FCE569F55424C30B46EDE177DFEAF,ok,efnes,7/23/2006,,,NES-TLROM,NES-TLROM-03,4,PAL-MZ-0 PRG,256k,16BCC264,CCE4B2AF8F19C520DD4E55C26497324886535787,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Mega Man 5,,Licensed,NES-MZ-FRA,Nintendo,Capcom,France,1,1993-11-18,,,NES-PAL-B,A4DCF72E,07B2DAC6D07FCE569F55424C30B46EDE177DFEAF,ok,efnes,7/23/2006,,,NES-TLROM,NES-TLROM-03,4,,,,,,,,MMC3C,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Mega Man 5,,Licensed,NES-MZ-FRA,Nintendo,Capcom,France,1,1993-11-18,,,NES-PAL-B,A4DCF72E,07B2DAC6D07FCE569F55424C30B46EDE177DFEAF,ok,efnes,7/23/2006,,,NES-TLROM,NES-TLROM-03,4,,,,,,,,,,,,256k,25E0AE72,45D3FFBB5E399C891DF6FCBD78B94B866BE9B663,PAL-MZ-0 CHR,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Mega Man 5,,Licensed,NES-MZ-FRA,Nintendo,Capcom,France,1,1993-11-18,,,NES-PAL-B,A4DCF72E,07B2DAC6D07FCE569F55424C30B46EDE177DFEAF,ok,efnes,7/23/2006,,,NES-TLROM,NES-TLROM-03,4,,,,,,,,,,,,,,,,,,,,,3195A,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Mega Man 5,,Licensed,NES-MZ-NOE,Nintendo,Capcom,Germany,1,1993-11-18,,,NES-PAL-B,A4DCF72E,07B2DAC6D07FCE569F55424C30B46EDE177DFEAF,ok,Bregalad,4/5/2007,,,NES-TLROM,NES-TLROM-03,4,PAL-MZ-0 PRG,256k,16BCC264,CCE4B2AF8F19C520DD4E55C26497324886535787,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Mega Man 5,,Licensed,NES-MZ-NOE,Nintendo,Capcom,Germany,1,1993-11-18,,,NES-PAL-B,A4DCF72E,07B2DAC6D07FCE569F55424C30B46EDE177DFEAF,ok,Bregalad,4/5/2007,,,NES-TLROM,NES-TLROM-03,4,,,,,,,,MMC3C,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Mega Man 5,,Licensed,NES-MZ-NOE,Nintendo,Capcom,Germany,1,1993-11-18,,,NES-PAL-B,A4DCF72E,07B2DAC6D07FCE569F55424C30B46EDE177DFEAF,ok,Bregalad,4/5/2007,,,NES-TLROM,NES-TLROM-03,4,,,,,,,,,,,,256k,25E0AE72,45D3FFBB5E399C891DF6FCBD78B94B866BE9B663,PAL-MZ-0 CHR,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Mega Man 5,,Licensed,NES-MZ-NOE,Nintendo,Capcom,Germany,1,1993-11-18,,,NES-PAL-B,A4DCF72E,07B2DAC6D07FCE569F55424C30B46EDE177DFEAF,ok,Bregalad,4/5/2007,,,NES-TLROM,NES-TLROM-03,4,,,,,,,,,,,,,,,,,,,,,3195A,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Mega Man 5,,Licensed,NES-MZ-SCN,Nintendo,Capcom,Scandinavia,1,1993-11-18,,,NES-PAL-B,A4DCF72E,07B2DAC6D07FCE569F55424C30B46EDE177DFEAF,ok,Kinopio,9/6/2007,,,NES-TLROM,NES-TLROM-03,4,PAL-MZ-0 PRG,256k,16BCC264,CCE4B2AF8F19C520DD4E55C26497324886535787,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Mega Man 5,,Licensed,NES-MZ-SCN,Nintendo,Capcom,Scandinavia,1,1993-11-18,,,NES-PAL-B,A4DCF72E,07B2DAC6D07FCE569F55424C30B46EDE177DFEAF,ok,Kinopio,9/6/2007,,,NES-TLROM,NES-TLROM-03,4,,,,,,,,MMC3C,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Mega Man 5,,Licensed,NES-MZ-SCN,Nintendo,Capcom,Scandinavia,1,1993-11-18,,,NES-PAL-B,A4DCF72E,07B2DAC6D07FCE569F55424C30B46EDE177DFEAF,ok,Kinopio,9/6/2007,,,NES-TLROM,NES-TLROM-03,4,,,,,,,,,,,,256k,25E0AE72,45D3FFBB5E399C891DF6FCBD78B94B866BE9B663,PAL-MZ-0 CHR,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Mega Man 5,,Licensed,NES-MZ-SCN,Nintendo,Capcom,Scandinavia,1,1993-11-18,,,NES-PAL-B,A4DCF72E,07B2DAC6D07FCE569F55424C30B46EDE177DFEAF,ok,Kinopio,9/6/2007,,,NES-TLROM,NES-TLROM-03,4,,,,,,,,,,,,,,,,,,,,,3195A,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Mega Man 6,,Licensed,NES-G6-USA,Nintendo,Capcom,USA,1,1994-03,,,NES-NTSC,988798A8,26D33987CFF21C651FE3D638F4A739C33A18C240,ok,polarz,6/15/2006,,,NES-TGROM,NES-TGROM-01,4,NES-G6-0 PRG,512k,988798A8,26D33987CFF21C651FE3D638F4A739C33A18C240,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Mega Man 6,,Licensed,NES-G6-USA,Nintendo,Capcom,USA,1,1994-03,,,NES-NTSC,988798A8,26D33987CFF21C651FE3D638F4A739C33A18C240,ok,polarz,6/15/2006,,,NES-TGROM,NES-TGROM-01,4,,,,,,8k,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Mega Man 6,,Licensed,NES-G6-USA,Nintendo,Capcom,USA,1,1994-03,,,NES-NTSC,988798A8,26D33987CFF21C651FE3D638F4A739C33A18C240,ok,polarz,6/15/2006,,,NES-TGROM,NES-TGROM-01,4,,,,,,,,MMC3C,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Mega Man 6,,Licensed,NES-G6-USA,Nintendo,Capcom,USA,1,1994-03,,,NES-NTSC,988798A8,26D33987CFF21C651FE3D638F4A739C33A18C240,ok,polarz,6/15/2006,,,NES-TGROM,NES-TGROM-01,4,,,,,,,,,,,,,,,,,,,,,6113B1,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Megami Tensei II: Digital Devil Story,???????????????,Licensed,NAM-FMT-7800,Namco,Atlus,Japan,1,1990-04-06,3rd-Party,,Famicom,96773F32,5AE432AE1CF9E838E7A0F42C36125C33C699B527,ok,bootgod,5/22/2007,,,NAMCOT-163,60-21,19,,256k,1294AB5A,ADE6B8872A24FC2E91FC717F2EEB05C773C18FDF,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Megami Tensei II: Digital Devil Story,???????????????,Licensed,NAM-FMT-7800,Namco,Atlus,Japan,1,1990-04-06,3rd-Party,,Famicom,96773F32,5AE432AE1CF9E838E7A0F42C36125C33C699B527,ok,bootgod,5/22/2007,,,NAMCOT-163,60-21,19,,,,,,,,<163>,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Megami Tensei II: Digital Devil Story,???????????????,Licensed,NAM-FMT-7800,Namco,Atlus,Japan,1,1990-04-06,3rd-Party,,Famicom,96773F32,5AE432AE1CF9E838E7A0F42C36125C33C699B527,ok,bootgod,5/22/2007,,,NAMCOT-163,60-21,19,,,,,,,,,,,,256k,B41EE15A,A9803872C5E820AC4B0192929252F8EEF3313600,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Megami Tensei II: Digital Devil Story,???????????????,Licensed,NAM-FMT-7800,Namco,Atlus,Japan,1,1990-04-06,3rd-Party,,Famicom,96773F32,5AE432AE1CF9E838E7A0F42C36125C33C699B527,ok,bootgod,5/22/2007,,,NAMCOT-163,60-21,19,,,,,,,,,,,,,,,,,,,,,,8k,1,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Megami Tensei: Digital Devil Story,???? ?????????,Licensed,NAM-MT-4900,Namco,Atlus,Japan,1,1987-09-11,3rd-Party,,Famicom,5393D949,F60102AB3B1470ECFBB7FE31FD9392E6B4BFBFBA,ok,bootgod,11/30/2007,,,NAMCOT-3446,3446,76,NAMCOTMTPR,128k,9F3DA143,0613420B23160D3B2A46DC0B83C60B10A0A74138,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Megami Tensei: Digital Devil Story,???? ?????????,Licensed,NAM-MT-4900,Namco,Atlus,Japan,1,1987-09-11,3rd-Party,,Famicom,5393D949,F60102AB3B1470ECFBB7FE31FD9392E6B4BFBFBA,ok,bootgod,11/30/2007,,,NAMCOT-3446,3446,76,,,,,,,,108,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Megami Tensei: Digital Devil Story,???? ?????????,Licensed,NAM-MT-4900,Namco,Atlus,Japan,1,1987-09-11,3rd-Party,,Famicom,5393D949,F60102AB3B1470ECFBB7FE31FD9392E6B4BFBFBA,ok,bootgod,11/30/2007,,,NAMCOT-3446,3446,76,,,,,,,,74xx32,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Megami Tensei: Digital Devil Story,???? ?????????,Licensed,NAM-MT-4900,Namco,Atlus,Japan,1,1987-09-11,3rd-Party,,Famicom,5393D949,F60102AB3B1470ECFBB7FE31FD9392E6B4BFBFBA,ok,bootgod,11/30/2007,,,NAMCOT-3446,3446,76,,,,,,,,,,,,128k,73F1E3CF,9CC23137887BB8A4F8A2AAA62D0AC69924BBFDD8,NAMCOTMTCH,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Megami Tensei: Digital Devil Story,???? ?????????,Licensed,NAM-MT-4900,Namco,Atlus,Japan,1,1987-09-11,3rd-Party,,Famicom,5393D949,F60102AB3B1470ECFBB7FE31FD9392E6B4BFBFBA,ok,bootgod,11/30/2007,,,NAMCOT-3446,3446,76,,,,,,,,,,,,,,,,,,,1,0,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Mei Tantei Holmes: M Kara no Chousenjou,??????? M??????,Licensed,TCC-M3,Towa Chiki,,Japan,1,1989-05-01,,,Famicom,0A73A792,7B177AE1EB29847B8F8F58FEBC2C3A49CC920923,ok,aodinets,3/5/2012,,,HVC-SGROM,HVC-SGROM-03,1,TCC-M3-0 PRG,256k,0A73A792,7B177AE1EB29847B8F8F58FEBC2C3A49CC920923,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Mei Tantei Holmes: M Kara no Chousenjou,??????? M??????,Licensed,TCC-M3,Towa Chiki,,Japan,1,1989-05-01,,,Famicom,0A73A792,7B177AE1EB29847B8F8F58FEBC2C3A49CC920923,ok,aodinets,3/5/2012,,,HVC-SGROM,HVC-SGROM-03,1,,,,,,8k,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Mei Tantei Holmes: M Kara no Chousenjou,??????? M??????,Licensed,TCC-M3,Towa Chiki,,Japan,1,1989-05-01,,,Famicom,0A73A792,7B177AE1EB29847B8F8F58FEBC2C3A49CC920923,ok,aodinets,3/5/2012,,,HVC-SGROM,HVC-SGROM-03,1,,,,,,,,MMC1A,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Meikyuu Jima,???,Licensed,IF-18,Irem,Irem,Japan,1,1990-06-29,3rd-Party,,Famicom,6F5D9B2A,8AA7D534C115E788D862CFD821FA2731B80A2E04,ok,bootgod,10/3/2009,,,IREM-G101,FC-00-016,32,IREM-PRG-ME,128k,788BED9A,E70D40B103DA00EBF6F7E0AA14A24E4EC62D8789,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Meikyuu Jima,???,Licensed,IF-18,Irem,Irem,Japan,1,1990-06-29,3rd-Party,,Famicom,6F5D9B2A,8AA7D534C115E788D862CFD821FA2731B80A2E04,ok,bootgod,10/3/2009,,,IREM-G101,FC-00-016,32,,,,,,,,G-101,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Meikyuu Jima,???,Licensed,IF-18,Irem,Irem,Japan,1,1990-06-29,3rd-Party,,Famicom,6F5D9B2A,8AA7D534C115E788D862CFD821FA2731B80A2E04,ok,bootgod,10/3/2009,,,IREM-G101,FC-00-016,32,,,,,,,,,,,,128k,4E4557FA,4FF2AD8D84090F9A5BFDBAA1BB876B698DEA8A81,IREM-CHR-ME,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Meikyuu Kumikyoku: Milon no Daibouken,????????????,Licensed,HFC-KM,Hudson Soft,Hudson Soft,Japan,1,1986-11-13,,,Famicom,3E00A373,14207DEC7078CEC02DF4B11BB44E1E5E648A28F7,ok,bootgod,4/28/2007,,,HVC-CNROM,HVC-CNROM-256K-01,3,HFC-KM-0 PRG,32k,67BD0437,E05AE6922F1FFCCE82C4B47DAD961C0F5D2385C2,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Meikyuu Kumikyoku: Milon no Daibouken,????????????,Licensed,HFC-KM,Hudson Soft,Hudson Soft,Japan,1,1986-11-13,,,Famicom,3E00A373,14207DEC7078CEC02DF4B11BB44E1E5E648A28F7,ok,bootgod,4/28/2007,,,HVC-CNROM,HVC-CNROM-256K-01,3,,,,,,,,74xx161,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Meikyuu Kumikyoku: Milon no Daibouken,????????????,Licensed,HFC-KM,Hudson Soft,Hudson Soft,Japan,1,1986-11-13,,,Famicom,3E00A373,14207DEC7078CEC02DF4B11BB44E1E5E648A28F7,ok,bootgod,4/28/2007,,,HVC-CNROM,HVC-CNROM-256K-01,3,,,,,,,,,,,,32k,BB47B363,388CD75F6B7498C6D0A9BFC2BD056DB00A02A7D5,HFC-KM-0 CHR,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Meikyuu Kumikyoku: Milon no Daibouken,????????????,Licensed,HFC-KM,Hudson Soft,Hudson Soft,Japan,1,1986-11-13,,,Famicom,3E00A373,14207DEC7078CEC02DF4B11BB44E1E5E648A28F7,ok,bootgod,4/28/2007,,,HVC-CNROM,HVC-CNROM-256K-01,3,,,,,,,,,,,,,,,,,,,1,0,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Meikyuu Kumikyoku: Milon no Daibouken,????????????,Licensed,HFC-KM,Hudson Soft,Hudson Soft,Japan,1,1986-11-13,,,Famicom,3E00A373,14207DEC7078CEC02DF4B11BB44E1E5E648A28F7,ok,bootgod,3/18/2009,,,HVC-CNROM,N04,3,,32k,67BD0437,E05AE6922F1FFCCE82C4B47DAD961C0F5D2385C2,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Meikyuu Kumikyoku: Milon no Daibouken,????????????,Licensed,HFC-KM,Hudson Soft,Hudson Soft,Japan,1,1986-11-13,,,Famicom,3E00A373,14207DEC7078CEC02DF4B11BB44E1E5E648A28F7,ok,bootgod,3/18/2009,,,HVC-CNROM,N04,3,,,,,,,,74xx161,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Meikyuu Kumikyoku: Milon no Daibouken,????????????,Licensed,HFC-KM,Hudson Soft,Hudson Soft,Japan,1,1986-11-13,,,Famicom,3E00A373,14207DEC7078CEC02DF4B11BB44E1E5E648A28F7,ok,bootgod,3/18/2009,,,HVC-CNROM,N04,3,,,,,,,,,,,,32k,BB47B363,388CD75F6B7498C6D0A9BFC2BD056DB00A02A7D5,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Meikyuu Kumikyoku: Milon no Daibouken,????????????,Licensed,HFC-KM,Hudson Soft,Hudson Soft,Japan,1,1986-11-13,,,Famicom,3E00A373,14207DEC7078CEC02DF4B11BB44E1E5E648A28F7,ok,bootgod,3/18/2009,,,HVC-CNROM,N04,3,,,,,,,,,,,,,,,,,,,1,0,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Meimon! Dai San Yakyuu Bu,??!?????,Licensed,BA-DAI3,Bandai,Human Entertainment,Japan,2,1989-08-08,3rd-Party,,Famicom,7B5206AF,FDB70F268671FB6833557216425540CBB65CF394,ok,bootgod,2/15/2009,,,BANDAI-FCG-1,DORAGON2,16,89 BANDAI DAI3YAKYU-P,128k,F1A03778,228D3283C86413FD0C01175025CDF4E48404402C,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Meimon! Dai San Yakyuu Bu,??!?????,Licensed,BA-DAI3,Bandai,Human Entertainment,Japan,2,1989-08-08,3rd-Party,,Famicom,7B5206AF,FDB70F268671FB6833557216425540CBB65CF394,ok,bootgod,2/15/2009,,,BANDAI-FCG-1,DORAGON2,16,,,,,,,,FCG-2,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Meimon! Dai San Yakyuu Bu,??!?????,Licensed,BA-DAI3,Bandai,Human Entertainment,Japan,2,1989-08-08,3rd-Party,,Famicom,7B5206AF,FDB70F268671FB6833557216425540CBB65CF394,ok,bootgod,2/15/2009,,,BANDAI-FCG-1,DORAGON2,16,,,,,,,,,,,,128k,1B750D8F,67C30839C6F8F1402596AB0D645C11A89AB4C58F,89 BANDAI DAI3YAKYU-C,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Meimon! Takonishi Ouendan: Kouha 6 Nin Shuu,??!??????,Licensed,ASM-T1,Asmik,Graphic Research,Japan,1,1989-12-01,,,Famicom,9E36080E,82855B15F47A369888504F0AE0C865ED665AFBAF,ok,bootgod,5/19/2009,,,HVC-TSROM,HVC-TSROM-03,4,ASM-T1-0 PRG,128k,2DC3817D,721A59AB1AE4EC0600961E7F7E86EE48775171D0,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Meimon! Takonishi Ouendan: Kouha 6 Nin Shuu,??!??????,Licensed,ASM-T1,Asmik,Graphic Research,Japan,1,1989-12-01,,,Famicom,9E36080E,82855B15F47A369888504F0AE0C865ED665AFBAF,ok,bootgod,5/19/2009,,,HVC-TSROM,HVC-TSROM-03,4,,,,,,,,MMC3A,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Meimon! Takonishi Ouendan: Kouha 6 Nin Shuu,??!??????,Licensed,ASM-T1,Asmik,Graphic Research,Japan,1,1989-12-01,,,Famicom,9E36080E,82855B15F47A369888504F0AE0C865ED665AFBAF,ok,bootgod,5/19/2009,,,HVC-TSROM,HVC-TSROM-03,4,,,,,,,,,,,,128k,2492BD64,EECCE25D00D368EEAF615B6F29629F01F9B26B96,ASM-T1-0 CHR,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Meimon! Takonishi Ouendan: Kouha 6 Nin Shuu,??!??????,Licensed,ASM-T1,Asmik,Graphic Research,Japan,1,1989-12-01,,,Famicom,9E36080E,82855B15F47A369888504F0AE0C865ED665AFBAF,ok,bootgod,5/19/2009,,,HVC-TSROM,HVC-TSROM-03,4,,,,,,,,,,,,,,,,,,,,,,8k,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Menace Beach,,Unlicensed,CDR-MH-81022,Color Dreams,Color Dreams,USA,1,1990,,,NES-NTSC,22276213,23670DE9B3E5B6BEE81F4515999CD13A2FFA02D0,ok,bootgod,3/22/2006,,,COLORDREAMS-74*377,UNK-COLORDREAMS-REVA,11,MENACE BEACH PRG 512.,64k,33D0282F,17FD38544A59B464541191905EA4124694846E6F,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Menace Beach,,Unlicensed,CDR-MH-81022,Color Dreams,Color Dreams,USA,1,1990,,,NES-NTSC,22276213,23670DE9B3E5B6BEE81F4515999CD13A2FFA02D0,ok,bootgod,3/22/2006,,,COLORDREAMS-74*377,UNK-COLORDREAMS-REVA,11,,,,,,,,74xx377,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Menace Beach,,Unlicensed,CDR-MH-81022,Color Dreams,Color Dreams,USA,1,1990,,,NES-NTSC,22276213,23670DE9B3E5B6BEE81F4515999CD13A2FFA02D0,ok,bootgod,3/22/2006,,,COLORDREAMS-74*377,UNK-COLORDREAMS-REVA,11,,,,,,,,,,,,64k,38A92500,447D4C4239C67711ACB310F3D799754DA837DF2A,MENACE BEACH VID 512.,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Menace Beach,,Unlicensed,CDR-MH-81022,Color Dreams,Color Dreams,USA,1,1990,,,NES-NTSC,22276213,23670DE9B3E5B6BEE81F4515999CD13A2FFA02D0,ok,bootgod,3/22/2006,,,COLORDREAMS-74*377,UNK-COLORDREAMS-REVA,11,,,,,,,,,,,,,,,,,,,1,0,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Menace Beach,,Unlicensed,CDR-MH-81022,Color Dreams,Color Dreams,USA,1,1990,,,NES-NTSC,22276213,23670DE9B3E5B6BEE81F4515999CD13A2FFA02D0,ok,bootgod,3/22/2006,,,COLORDREAMS-74*377,UNK-COLORDREAMS-REVA,11,,,,,,,,,,,,,,,,,,,,,CIC Stun,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Mendel Palace,,Licensed,NES-6H-USA,Hudson Soft,Game Freak,USA,2,1990-10,,,NES-NTSC,12078AFD,5B4615452F8219DA66EDD1D9103178BEFCA3AD0A,ok,bootgod,1/25/2006,,,NES-TLROM,NES-TLROM-03,4,NES-6H-0 PRG,128k,E5703FC4,5AA94562961ED40E7665C14483DF901A3A62B951,,,,,,,,,,,,,,,,,,,,,,
